"","PUMA00","PUMA10","ADJINC","AGEP","CIT","COW","ENG","FER","INTP","JWMNP","LANX","MAR","MIG","NWAB","NWAV","NWLA","NWLK","NWRE","OIP","PAP","RETP","SCH","SCHL","SEMP","SEX","SSIP","SSP","WAGP","WKHP","ANC1P05","ANC1P12","DECADE","DIS","ESR","FOD1P","HICOV","NATIVITY","NOP","OCCP10","OCCP12","PERNP","PINCP","POBP05","POBP12","PRIVCOV","PUBCOV","RAC1P","SCIENGP","WAOB","FENGP","PWGTP"
"8853",-9,9701,1008425,37,1,7,NA,2,0,NA,2,1,1,3,5,3,3,3,0,0,0,1,16,0,2,0,0,0,NA,-9,999,NA,2,6,NA,1,1,NA,"N.A.","0430",0,0,-9,6,1,2,1,NA,1,0,83
"8854",8113,-9,1071861,23,1,1,NA,2,0,7,2,5,1,3,5,3,3,3,0,0,0,2,19,0,2,0,0,8500,20,275,-9,NA,2,1,NA,1,1,NA,"4030","N.A.",8500,8500,6,-9,1,2,1,NA,1,0,15
"8855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8856",-9,3747,1041654,45,5,1,2,2,0,30,1,5,1,3,5,3,3,3,9100,0,0,1,1,0,2,0,0,15400,32,-9,222,6,2,1,NA,2,2,NA,"N.A.","8300",15400,24500,-9,313,2,2,8,NA,3,0,31
"8857",4900,-9,1071861,52,1,1,NA,NA,237000,NA,2,1,1,2,1,2,2,3,0,0,0,1,21,0,1,0,0,0,NA,51,-9,NA,1,6,6005,1,1,NA,"2710","N.A.",0,237000,36,-9,1,2,1,2,1,0,8
"8858",8107,-9,1094136,49,1,7,NA,NA,1000,18,2,3,1,3,5,3,3,3,0,0,0,1,23,0,1,0,0,382000,40,720,-9,NA,2,1,6402,1,1,NA,"3060","N.A.",382000,383000,17,-9,1,2,6,2,1,0,12
"8859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8860",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8861",5407,-9,1094136,45,1,1,NA,2,0,NA,2,3,1,2,1,2,1,3,67000,0,0,1,21,0,2,0,0,0,NA,939,-9,NA,2,3,4801,1,1,NA,"5700","N.A.",0,67000,6,-9,1,2,1,2,1,0,16
"8862",-9,8104,1041654,49,1,2,NA,2,0,20,2,5,1,3,5,3,3,3,0,0,0,1,24,0,2,0,0,67000,40,-9,50,NA,2,1,3301,1,1,NA,"N.A.","2200",67000,67000,-9,36,1,2,1,2,1,0,14
"8863",1505,-9,1071861,52,4,5,1,NA,0,25,1,1,1,3,5,3,3,3,0,0,14400,1,21,0,1,0,0,53000,40,720,-9,5,2,1,6201,1,2,NA,"5540","N.A.",53000,67400,233,-9,1,2,6,2,4,0,22
"8864",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8865",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8866",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8867",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8868",-9,6708,1024037,26,5,1,1,NA,0,15,1,5,1,3,5,3,3,3,0,0,0,1,16,0,1,0,0,30000,40,-9,210,6,2,1,NA,1,2,NA,"N.A.","5620",30000,30000,-9,303,1,2,1,NA,3,0,71
"8869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8870",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8871",-9,8103,1041654,55,1,1,NA,NA,45000,NA,2,3,1,2,1,2,2,3,0,0,0,1,19,0,1,0,0,0,NA,-9,50,NA,2,6,NA,2,1,NA,"N.A.","4720",0,45000,-9,6,2,2,1,NA,1,0,25
"8872",-9,8512,1008425,48,4,1,3,NA,0,15,1,5,1,3,5,3,3,3,0,0,0,1,1,0,1,0,0,20000,40,-9,785,6,2,1,NA,1,2,NA,"N.A.","5700",20000,20000,-9,247,1,2,6,NA,4,0,17
"8873",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8874",-9,6504,1041654,63,1,1,NA,NA,400,NA,2,1,1,2,1,2,1,2,13200,0,19200,1,21,0,1,0,17500,0,NA,-9,84,NA,2,3,4101,1,1,NA,"N.A.","9620",0,50300,-9,6,1,2,1,2,1,0,26
"8875",-9,3752,1041654,39,5,NA,3,2,0,NA,1,5,3,2,5,2,2,3,0,0,0,1,12,0,2,0,0,0,NA,-9,210,6,2,6,NA,1,2,NA,"","",0,0,-9,303,2,1,1,NA,3,0,30
"8876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8877",5405,-9,1094136,51,1,NA,1,NA,0,NA,1,3,1,2,5,2,2,3,0,600,0,1,16,0,1,6000,0,0,NA,210,-9,NA,1,6,NA,1,1,NA,"","",0,6600,6,-9,1,1,1,NA,1,0,16
"8878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8880",-9,3731,1041654,60,1,1,NA,NA,0,45,2,5,1,3,5,3,3,3,0,0,0,1,21,0,1,0,0,4000,40,-9,924,NA,2,1,5501,1,1,NA,"N.A.","6230",4000,4000,-9,6,1,1,1,1,1,0,15
"8881",1101,-9,1094136,39,1,1,NA,NA,20,60,2,1,1,3,5,3,3,3,0,0,0,1,16,800,1,0,0,71000,39,94,-9,NA,2,1,NA,1,1,NA,"6420","N.A.",71800,71820,6,-9,1,2,1,NA,1,0,18
"8882",-9,7319,1041654,57,1,1,NA,NA,0,NA,2,1,1,2,5,2,2,3,0,0,3100,1,18,0,2,0,0,0,NA,-9,50,NA,2,6,NA,1,1,NA,"N.A.","4700",0,3100,-9,6,1,2,1,NA,1,0,19
"8883",2407,-9,1071861,42,5,1,3,NA,0,10,1,1,1,3,5,3,3,3,0,0,0,1,9,0,1,0,0,40000,40,210,-9,5,2,1,NA,1,2,NA,"7700","N.A.",40000,40000,303,-9,1,2,8,NA,3,0,12
"8884",5401,-9,1094136,28,1,2,1,2,0,20,1,5,1,3,5,3,3,3,0,0,0,1,16,0,2,0,0,26000,40,210,-9,NA,2,1,NA,1,1,NA,"3320","N.A.",26000,26000,6,-9,1,2,1,NA,1,0,21
"8885",5415,-9,1094136,26,5,1,1,NA,0,30,1,1,1,3,5,3,3,3,0,0,0,1,11,0,1,0,0,38000,40,210,-9,7,2,1,NA,1,2,NA,"4000","N.A.",38000,38000,303,-9,1,2,8,NA,3,0,33
"8886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8887",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8888",-9,3735,1024037,43,5,NA,2,2,0,NA,1,2,1,2,5,2,2,3,0,0,0,1,6,0,2,0,0,0,NA,-9,211,4,2,6,NA,1,2,NA,"","",0,0,-9,303,2,1,1,NA,3,0,25
"8889",-9,5913,1008425,36,1,NA,NA,NA,0,NA,2,5,3,2,5,2,2,3,0,0,0,1,16,0,1,9600,0,0,NA,-9,750,NA,1,6,NA,1,1,NA,"","",0,9600,-9,8,2,1,6,NA,1,0,37
"8890",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8891",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8892",-9,3758,1024037,20,1,2,1,2,0,10,1,5,1,3,5,3,3,3,0,0,0,2,18,0,2,0,0,5000,19,-9,210,NA,2,1,NA,1,1,NA,"N.A.","5400",5000,5000,-9,6,1,2,8,NA,1,0,14
"8893",-9,7506,1041654,46,1,6,NA,NA,50000,45,2,1,1,3,5,3,3,3,0,0,0,1,21,300000,1,0,0,0,50,-9,740,NA,2,1,5501,1,1,NA,"N.A.","4920",300000,350000,-9,6,1,2,6,1,1,0,30
"8894",-9,3100,1008425,27,1,NA,1,2,0,NA,1,1,1,2,5,2,2,3,0,0,0,1,15,0,2,0,0,0,NA,-9,210,NA,2,6,NA,1,1,NA,"","",0,0,-9,6,2,1,8,NA,1,0,36
"8895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8896",7300,-9,1071861,46,1,1,NA,NA,0,NA,2,5,1,3,1,1,1,2,3600,0,0,1,21,0,1,0,0,36300,40,50,-9,NA,2,3,2102,1,1,NA,"1020","N.A.",36300,39900,6,-9,1,2,1,1,1,0,11
"8897",4402,-9,1094136,59,1,3,NA,NA,13000,NA,2,2,1,2,5,2,2,3,67000,0,0,1,22,0,2,0,0,0,NA,32,-9,NA,2,6,2304,1,1,NA,"2310","N.A.",0,80000,42,-9,1,2,1,2,1,0,15
"8898",2711,-9,1071861,28,1,2,NA,2,0,35,2,5,1,3,5,3,3,3,0,0,0,1,21,0,2,0,0,64000,40,50,-9,NA,2,1,6203,1,1,NA,"0230","N.A.",64000,64000,6,-9,1,2,1,2,1,0,10
"8899",-9,9902,1008425,40,5,1,2,2,0,15,1,2,1,3,5,3,3,3,0,0,0,1,8,0,2,0,0,2900,20,-9,999,6,2,1,NA,2,2,NA,"N.A.","4230",2900,2900,-9,303,2,2,8,NA,3,0,15
"8900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8901",5411,-9,1071861,48,5,NA,4,2,0,NA,1,1,1,2,5,2,2,3,0,0,0,1,9,0,2,0,0,0,NA,210,-9,5,2,6,NA,2,2,NA,"","",0,0,303,-9,2,2,8,NA,3,0,40
"8902",2410,-9,1094136,21,1,1,NA,2,0,5,2,5,1,3,5,3,3,3,0,0,0,1,19,0,2,0,0,22000,40,51,-9,NA,2,1,NA,1,1,NA,"4110","N.A.",22000,22000,30,-9,1,2,1,NA,1,0,48
"8903",6118,-9,1071861,59,1,1,NA,NA,0,3,2,3,1,3,5,3,3,3,0,0,0,1,22,0,2,0,0,9000,40,902,-9,NA,2,1,2300,1,1,NA,"2310","N.A.",9000,9000,48,-9,1,2,2,2,1,0,21
"8904",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8905",2301,-9,1071861,43,4,1,1,NA,0,15,1,3,1,2,5,2,2,2,0,0,0,1,22,0,1,0,0,100000,40,720,-9,5,2,1,6107,1,2,NA,"2200","N.A.",100000,100000,233,-9,1,2,6,2,4,0,12
"8906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8908",-9,11101,1024037,50,1,1,NA,NA,30,50,2,3,1,3,5,3,3,3,0,0,0,1,19,0,1,0,0,61000,50,-9,939,NA,2,1,NA,1,1,NA,"N.A.","8030",61000,61030,-9,51,1,2,1,NA,1,0,15
"8909",5500,-9,1094136,64,5,6,4,NA,0,30,1,1,1,3,5,3,3,3,0,0,0,1,7,15000,1,0,0,0,40,210,-9,4,2,1,NA,2,2,NA,"4250","N.A.",15000,15000,303,-9,2,2,8,NA,3,0,27
"8910",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8911",-9,4101,1008425,23,1,1,NA,NA,0,40,2,5,1,3,5,3,3,3,0,0,0,1,21,0,1,0,0,30000,30,-9,97,NA,2,1,5506,1,1,NA,"N.A.","4110",30000,30000,-9,6,1,2,1,1,1,0,23
"8912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8913",1601,-9,1071861,54,1,1,NA,NA,0,15,2,1,1,2,5,2,2,2,0,0,0,1,19,0,2,0,0,30000,35,32,-9,NA,2,1,NA,1,1,NA,"2340","N.A.",30000,30000,6,-9,1,2,1,NA,1,0,23
"8914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8917",-9,7114,1008425,54,4,7,1,NA,930,15,1,1,1,2,5,2,2,3,0,0,0,1,23,8000,2,0,0,60000,30,-9,706,5,2,1,3600,1,2,NA,"N.A.","3010",68000,68930,-9,211,1,2,6,1,4,0,14
"8918",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8919",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8920",2500,-9,1071861,47,1,1,NA,2,0,45,2,3,1,3,5,3,3,3,0,0,2500,1,17,0,2,0,2200,45000,40,200,-9,NA,1,1,NA,1,1,NA,"5520","N.A.",45000,49700,6,-9,1,2,8,NA,1,0,19
"8921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8922",600,-9,1094136,32,1,3,NA,NA,0,5,2,1,3,3,5,3,3,3,0,0,0,1,19,0,1,0,0,90000,40,999,-9,NA,2,1,NA,1,1,NA,"3850","N.A.",90000,90000,6,-9,1,2,1,NA,1,0,19
"8923",-9,3702,1008425,42,1,3,NA,NA,0,45,2,1,1,3,5,3,3,3,0,0,0,1,22,10000,1,0,0,74000,50,-9,50,NA,1,1,5200,1,1,NA,"N.A.","1820",84000,84000,-9,6,1,2,1,1,1,0,45
"8924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8925",-9,3755,1041654,34,1,1,1,NA,0,30,1,1,1,2,5,2,2,2,0,0,0,1,16,0,1,0,0,30000,40,-9,210,NA,2,1,NA,1,1,NA,"N.A.","4750",30000,30000,-9,6,1,2,1,NA,1,1,13
"8926",-9,6101,1041654,32,1,3,NA,1,-5700,35,2,1,1,3,5,3,3,3,0,0,0,1,23,0,2,0,0,95000,55,-9,32,NA,2,1,6203,1,1,NA,"N.A.","0230",95000,89300,-9,6,1,2,1,2,1,0,24
"8927",-9,3739,1024037,54,4,1,2,NA,0,50,1,1,1,3,5,3,3,3,0,0,0,1,22,0,1,0,0,41000,50,-9,782,6,2,1,4002,1,2,NA,"N.A.","5620",41000,41000,-9,240,1,2,6,1,4,0,16
"8928",-9,6712,1041654,40,1,7,NA,NA,0,10,2,1,1,3,5,3,3,3,0,0,0,1,21,0,1,0,0,60000,50,-9,32,NA,2,1,2400,1,1,NA,"N.A.","1030",60000,60000,-9,6,2,1,1,1,1,0,67
"8929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8930",-9,3736,1041654,46,4,5,1,2,0,10,1,1,1,2,5,2,2,3,0,0,0,1,21,0,2,0,0,80000,40,-9,706,4,2,1,6201,1,2,NA,"N.A.","0930",80000,80000,-9,247,1,2,6,2,4,0,14
"8931",2408,-9,1094136,57,4,1,2,NA,24300,25,1,3,1,3,5,3,3,3,6500,0,0,1,16,0,2,0,0,34800,40,999,-9,5,2,1,NA,1,2,NA,"3600","N.A.",34800,65600,233,-9,1,2,6,NA,4,0,12
"8932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8934",6103,-9,1094136,31,5,1,1,NA,0,141,1,5,3,3,5,3,3,3,0,0,0,1,21,0,1,0,0,92000,40,706,-9,7,2,1,3702,1,2,NA,"1530","N.A.",92000,92000,207,-9,1,1,6,1,4,0,38
"8935",7606,-9,1071861,53,4,6,1,NA,0,5,1,3,1,3,5,3,3,3,0,0,0,1,10,17000,2,0,0,0,40,785,-9,4,2,1,NA,2,2,NA,"4700","N.A.",17000,17000,247,-9,2,2,6,NA,4,0,49
"8936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8938",-9,10702,1008425,45,1,6,NA,2,0,1,2,3,1,3,5,3,3,3,0,0,0,1,19,1000,2,0,0,2000,40,-9,210,NA,2,1,NA,1,1,NA,"N.A.","0350",3000,3000,-9,6,1,2,1,NA,1,0,2
"8939",2304,-9,1094136,54,3,1,1,NA,0,20,1,3,1,3,5,3,3,3,0,0,0,1,20,4000,2,0,0,10000,70,51,-9,3,2,1,NA,2,1,NA,"5240","N.A.",14000,14000,120,-9,2,2,1,NA,5,0,13
"8940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8941",5100,-9,1094136,21,1,1,1,2,0,NA,1,5,1,2,1,2,1,3,0,0,0,2,19,0,2,0,0,9000,15,210,-9,NA,2,3,NA,1,1,NA,"5840","N.A.",9000,9000,6,-9,1,2,8,NA,1,0,35
"8942",-9,3736,1024037,52,4,NA,4,NA,0,NA,1,1,1,2,5,2,2,3,0,0,0,1,14,0,2,0,0,0,NA,-9,999,6,2,6,NA,2,2,NA,"","",0,0,-9,247,2,2,6,NA,4,0,14
"8943",1103,-9,1094136,21,1,NA,NA,NA,0,NA,2,5,1,2,5,2,2,3,0,0,0,2,19,0,1,0,0,0,NA,195,-9,NA,2,6,NA,1,1,NA,"","",0,0,6,-9,1,2,1,NA,1,0,14
"8944",-9,8503,1024037,45,1,1,NA,NA,0,20,2,3,1,3,5,3,3,3,0,0,0,1,19,0,1,0,0,120000,40,-9,924,NA,2,1,NA,1,1,NA,"N.A.","4710",120000,120000,-9,36,1,2,1,NA,1,0,35
"8945",7000,-9,1071861,42,1,NA,1,2,0,NA,1,1,1,2,5,2,2,3,0,0,0,1,20,0,2,0,0,0,NA,620,-9,NA,2,6,NA,1,1,NA,"","",0,0,6,-9,1,2,6,NA,1,0,11
"8946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8947",5424,-9,1094136,46,1,1,NA,NA,0,141,2,1,1,3,5,3,3,3,19000,0,0,1,19,0,1,0,0,7000,40,22,-9,NA,2,1,NA,1,1,NA,"6530","N.A.",7000,26000,6,-9,1,2,1,NA,1,0,30
"8948",3301,-9,1094136,28,5,1,3,NA,0,15,1,1,1,3,5,3,3,3,0,0,0,1,9,0,1,0,0,9600,40,210,-9,6,2,1,NA,2,2,NA,"6260","N.A.",9600,9600,303,-9,2,2,1,NA,3,0,12
"8949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8950",-9,6503,1008425,36,1,NA,NA,2,0,NA,2,1,1,2,5,2,2,3,0,0,0,1,20,0,2,0,0,0,NA,-9,999,NA,2,6,NA,1,1,NA,"","",0,0,-9,48,1,2,1,NA,1,0,20
"8951",-9,3756,1008425,22,4,2,1,NA,0,NA,1,5,1,3,5,3,3,3,0,0,0,2,19,0,1,0,0,0,NA,-9,706,7,2,6,NA,2,2,NA,"N.A.","2340",0,0,-9,207,2,2,6,NA,4,1,9
"8952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
